plot_id,site_id,locality,section,group_of_sites_spatial,type_of_sites_ecological,site,year,goose,reindeer_winter,reindeer_summer,grubbing_plot,reproductive,ice_damage,litter_frq,lichen_frq,rock_frq,bare_frq,bio_crust_frq,cush_moss_frq,comp_moss_frq,grubbing_cat,grubbing_pa
sas-gje-2-mos-1-n4,sas-gje-2-mos-1,sas,gje,2,mos,1,2018,2,1,0,0,2,0,8,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-e2,sas-gje-2-mos-1,sas,gje,2,mos,1,2018,0,5,0,1,2,0,0,0,0,0,0,12,0,p,1
sas-gje-2-mos-1-e4,sas-gje-2-mos-1,sas,gje,2,mos,1,2018,0,1,0,0,2,0,12,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-s2,sas-gje-2-mos-1,sas,gje,2,mos,1,2018,1,0,0,0,4,0,10,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-s4,sas-gje-2-mos-1,sas,gje,2,mos,1,2018,2,0,0,0,7,0,5,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-w2,sas-gje-2-mos-1,sas,gje,2,mos,1,2018,1,0,0,0,6,0,9,0,0,0,0,12,0,n,0
sas-gje-2-mos-1-w4,sas-gje-2-mos-1,sas,gje,2,mos,1,2018,1,0,0,0,3,0,4,0,0,0,0,12,0,n,0
adv-han-1-dis-1-n2,adv-han-1-dis-1,adv,han,1,dis,1,2019,0,0,0,1,4,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-1-n4,adv-han-1-dis-1,adv,han,1,dis,1,2019,0,0,0,1,4,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-1-e2,adv-han-1-dis-1,adv,han,1,dis,1,2019,1,0,0,1,1,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-1-e4,adv-han-1-dis-1,adv,han,1,dis,1,2019,0,0,0,1,3,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-1-s2,adv-han-1-dis-1,adv,han,1,dis,1,2019,1,2,0,1,6,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-1-s4,adv-han-1-dis-1,adv,han,1,dis,1,2019,1,2,0,1,4,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-1-w2,adv-han-1-dis-1,adv,han,1,dis,1,2019,1,3,0,1,4,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-1-w4,adv-han-1-dis-1,adv,han,1,dis,1,2019,0,0,0,1,3,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-2-n2,adv-han-1-dis-2,adv,han,1,dis,2,2019,0,0,0,1,1,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-2-n4,adv-han-1-dis-2,adv,han,1,dis,2,2019,0,0,0,1,5,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-2-e2,adv-han-1-dis-2,adv,han,1,dis,2,2019,20,0,0,0,3,0,0,0,0,0,0,12,0,n,0
adv-han-1-dis-2-e4,adv-han-1-dis-2,adv,han,1,dis,2,2019,0,0,0,1,2,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-2-s2,adv-han-1-dis-2,adv,han,1,dis,2,2019,1,3,0,0,6,0,0,0,0,0,0,12,0,n,0
adv-han-1-dis-2-s4,adv-han-1-dis-2,adv,han,1,dis,2,2019,0,0,1,0,8,0,0,0,0,0,0,12,0,n,0
adv-han-1-dis-2-w2,adv-han-1-dis-2,adv,han,1,dis,2,2019,0,0,0,1,4,0,0,0,0,0,0,12,0,p,1
adv-han-1-dis-2-w4,adv-han-1-dis-2,adv,han,1,dis,2,2019,0,0,1,0,8,0,0,0,0,0,0,12,0,n,0
adv-han-1-dry-1-n2,adv-han-1-dry-1,adv,han,1,dry,1,2019,0,1,0,0,5,0,11,0,0,0,1,6,0,n,0
adv-han-1-dry-1-n4,adv-han-1-dry-1,adv,han,1,dry,1,2019,0,2,0,0,5,0,6,0,1,2,0,6,0,n,0
adv-han-1-dry-1-e2,adv-han-1-dry-1,adv,han,1,dry,1,2019,0,48,0,0,7,0,6,0,0,0,0,7,3,n,0
adv-han-1-dry-1-s6,adv-han-1-dry-1,adv,han,1,dry,1,2019,0,5,0,0,4,0,3,0,0,0,0,12,0,n,0
adv-han-1-dry-1-s2,adv-han-1-dry-1,adv,han,1,dry,1,2019,0,1,0,0,3,0,5,0,3,1,0,4,2,n,0
adv-han-1-dry-1-s4,adv-han-1-dry-1,adv,han,1,dry,1,2019,0,25,1,0,4,1,10,0,0,2,0,3,3,n,0
adv-han-1-dry-1-w4,adv-han-1-dry-1,adv,han,1,dry,1,2019,0,0,0,0,3,0,5,0,4,1,0,5,0,n,0
adv-han-1-dry-1-w6,adv-han-1-dry-1,adv,han,1,dry,1,2019,0,0,0,0,2,0,0,0,6,3,1,0,1,n,0
adv-han-1-dry-2-n2,adv-han-1-dry-2,adv,han,1,dry,2,2019,0,0,0,0,0,0,3,0,4,3,3,3,2,n,0
adv-han-1-dry-2-e6,adv-han-1-dry-2,adv,han,1,dry,2,2019,0,0,0,0,1,0,3,0,5,4,4,2,0,n,0
adv-han-1-dry-2-e2,adv-han-1-dry-2,adv,han,1,dry,2,2019,0,1,0,0,3,0,4,0,0,0,5,0,0,n,0
adv-han-1-dry-2-e4,adv-han-1-dry-2,adv,han,1,dry,2,2019,0,0,0,0,1,0,8,0,0,0,4,4,0,n,0
adv-han-1-dry-2-e8,adv-han-1-dry-2,adv,han,1,dry,2,2019,0,18,0,0,4,0,4,0,0,0,5,1,2,n,0
adv-han-1-dry-2-n4,adv-han-1-dry-2,adv,han,1,dry,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0
adv-han-1-dry-2-w2,adv-han-1-dry-2,adv,han,1,dry,2,2019,0,14,0,0,0,0,6,0,0,0,4,0,6,n,0
adv-han-1-dry-2-w4,adv-han-1-dry-2,adv,han,1,dry,2,2019,0,0,1,1,2,0,1,0,0,7,4,0,2,p,1
adv-han-1-mos-1-n2,adv-han-1-mos-1,adv,han,1,mos,1,2019,0,0,0,0,1,0,1,0,0,0,0,12,0,n,0
adv-han-1-mos-1-n4,adv-han-1-mos-1,adv,han,1,mos,1,2019,0,0,0,1,2,0,2,0,0,0,0,12,0,p,1
adv-han-1-mos-1-e2,adv-han-1-mos-1,adv,han,1,mos,1,2019,1,0,0,0,0,0,0,0,0,0,0,12,0,n,0
adv-han-1-mos-1-e4,adv-han-1-mos-1,adv,han,1,mos,1,2019,0,8,0,1,1,0,6,0,0,0,0,12,0,p,1
adv-han-1-mos-1-s2,adv-han-1-mos-1,adv,han,1,mos,1,2019,1,1,3,0,1,0,2,0,0,0,0,12,0,n,0
adv-han-1-mos-1-s4,adv-han-1-mos-1,adv,han,1,mos,1,2019,1,0,2,1,1,0,0,0,0,0,0,12,0,p,1
adv-han-1-mos-1-w2,adv-han-1-mos-1,adv,han,1,mos,1,2019,1,0,1,0,1,0,0,0,0,0,0,12,0,n,0
adv-han-1-mos-1-w4,adv-han-1-mos-1,adv,han,1,mos,1,2019,0,0,0,1,0,0,1,0,0,0,0,12,0,p,1
adv-han-1-mos-2-n2,adv-han-1-mos-2,adv,han,1,mos,2,2019,0,0,0,0,2,0,0,0,0,0,0,12,0,n,0
adv-han-1-mos-2-n4,adv-han-1-mos-2,adv,han,1,mos,2,2019,0,1,0,0,4,0,1,0,0,0,0,12,0,n,0
adv-han-1-mos-2-e2,adv-han-1-mos-2,adv,han,1,mos,2,2019,0,0,0,0,3,0,0,0,0,0,0,12,0,n,0
adv-han-1-mos-2-e4,adv-han-1-mos-2,adv,han,1,mos,2,2019,0,0,0,0,5,0,2,0,0,0,0,12,0,n,0
adv-han-1-mos-2-s2,adv-han-1-mos-2,adv,han,1,mos,2,2019,0,0,0,0,3,0,0,0,0,0,0,12,0,n,0
adv-han-1-mos-2-s4,adv-han-1-mos-2,adv,han,1,mos,2,2019,0,0,0,0,1,0,1,0,0,0,0,12,0,n,0
adv-han-1-mos-2-w2,adv-han-1-mos-2,adv,han,1,mos,2,2019,0,0,1,0,6,0,0,0,0,0,0,12,0,n,0
adv-han-1-mos-2-w4,adv-han-1-mos-2,adv,han,1,mos,2,2019,0,0,1,0,4,0,0,0,0,0,0,12,0,n,0
adv-bjo-1-mos-1-n2,adv-bjo-1-mos-1,adv,bjo,1,mos,1,2019,0,0,1,0,5,0,3,0,0,0,0,12,0,n,0
adv-bjo-1-mos-1-n4,adv-bjo-1-mos-1,adv,bjo,1,mos,1,2019,0,0,1,0,3,0,8,0,0,0,0,12,0,n,0
adv-bjo-1-mos-1-e2,adv-bjo-1-mos-1,adv,bjo,1,mos,1,2019,0,0,0,0,8,0,4,0,0,2,0,10,0,n,0
adv-bjo-1-mos-1-e4,adv-bjo-1-mos-1,adv,bjo,1,mos,1,2019,0,0,0,0,3,0,3,0,0,4,0,8,0,n,0
adv-bjo-1-mos-1-s2,adv-bjo-1-mos-1,adv,bjo,1,mos,1,2019,0,0,0,1,5,0,5,1,0,0,0,11,0,p,1
adv-bjo-1-mos-1-s4,adv-bjo-1-mos-1,adv,bjo,1,mos,1,2019,0,0,1,1,5,0,2,0,0,0,0,12,0,p,1
adv-bjo-1-mos-1-w2,adv-bjo-1-mos-1,adv,bjo,1,mos,1,2019,0,7,0,0,8,0,8,0,0,0,0,12,0,n,0
adv-bjo-1-mos-1-w4,adv-bjo-1-mos-1,adv,bjo,1,mos,1,2019,0,5,0,0,8,0,7,0,0,0,0,12,0,n,0
adv-end-1-dis-1-n2,adv-end-1-dis-1,adv,end,1,dis,1,2019,0,0,0,1,1,0,3,0,0,0,0,12,0,p,1
adv-end-1-dis-1-n4,adv-end-1-dis-1,adv,end,1,dis,1,2019,0,0,0,1,1,0,4,0,0,2,0,10,0,p,1
adv-end-1-dis-1-e6,adv-end-1-dis-1,adv,end,1,dis,1,2019,0,0,0,1,2,0,2,0,0,1,0,11,0,p,1
adv-end-1-dis-1-e8,adv-end-1-dis-1,adv,end,1,dis,1,2019,1,0,0,1,0,0,3,0,0,0,0,12,0,p,1
adv-end-1-dis-1-s2,adv-end-1-dis-1,adv,end,1,dis,1,2019,1,0,0,0,8,0,4,0,0,0,0,12,0,n,0
adv-end-1-dis-1-s4,adv-end-1-dis-1,adv,end,1,dis,1,2019,0,0,0,1,3,0,4,0,0,0,0,12,0,p,1
adv-end-1-dis-1-w4,adv-end-1-dis-1,adv,end,1,dis,1,2019,0,0,0,0,5,0,3,0,0,0,3,9,0,n,0
adv-end-1-dis-1-w6,adv-end-1-dis-1,adv,end,1,dis,1,2019,0,15,0,0,1,4,0,0,0,0,2,4,6,n,0
adv-end-1-dry-1-n6,adv-end-1-dry-1,adv,end,1,dry,1,2019,0,0,0,0,2,4,9,0,0,0,2,5,0,n,0
adv-end-1-dry-1-n8,adv-end-1-dry-1,adv,end,1,dry,1,2019,0,0,0,0,7,0,4,0,3,0,0,9,0,n,0
adv-end-1-dry-1-e2,adv-end-1-dry-1,adv,end,1,dry,1,2019,0,1,0,0,3,6,5,0,3,3,2,5,0,n,0
adv-end-1-dry-1-e4,adv-end-1-dry-1,adv,end,1,dry,1,2019,0,2,0,1,3,6,11,0,0,1,1,10,0,p,1
adv-end-1-dry-1-s2,adv-end-1-dry-1,adv,end,1,dry,1,2019,0,0,0,0,1,5,4,0,2,2,2,0,2,n,0
adv-end-1-dry-1-s4,adv-end-1-dry-1,adv,end,1,dry,1,2019,0,0,0,0,3,0,5,0,3,3,0,2,0,n,0
adv-end-1-dry-1-w2,adv-end-1-dry-1,adv,end,1,dry,1,2019,0,0,0,0,5,3,7,0,0,0,0,11,1,n,0
adv-end-1-dry-1-w4,adv-end-1-dry-1,adv,end,1,dry,1,2019,0,2,0,0,6,3,2,0,1,0,3,7,2,n,0
adv-end-1-mos-1-n2,adv-end-1-mos-1,adv,end,1,mos,1,2019,1,0,0,0,1,8,2,0,0,0,0,12,0,n,0
adv-end-1-mos-1-n4,adv-end-1-mos-1,adv,end,1,mos,1,2019,2,0,0,0,0,8,1,0,0,0,0,12,0,n,0
adv-end-1-mos-1-e2,adv-end-1-mos-1,adv,end,1,mos,1,2019,4,0,0,0,4,5,1,0,0,0,0,12,0,n,0
adv-end-1-mos-1-e4,adv-end-1-mos-1,adv,end,1,mos,1,2019,0,0,0,1,4,5,3,0,0,0,0,12,0,p,1
adv-end-1-mos-1-s2,adv-end-1-mos-1,adv,end,1,mos,1,2019,0,13,0,0,0,8,2,0,0,0,0,12,0,n,0
adv-end-1-mos-1-s4,adv-end-1-mos-1,adv,end,1,mos,1,2019,0,0,0,0,2,6,5,0,0,0,0,12,0,n,0
adv-end-1-mos-1-w2,adv-end-1-mos-1,adv,end,1,mos,1,2019,1,0,0,0,1,6,4,0,0,0,0,12,0,n,0
adv-end-1-mos-1-w4,adv-end-1-mos-1,adv,end,1,mos,1,2019,0,0,0,0,0,8,1,0,0,0,0,12,0,n,0
adv-end-2-dis-1-n2,adv-end-2-dis-1,adv,end,2,dis,1,2019,0,0,0,1,0,0,2,0,0,0,1,12,0,p,1
adv-end-2-dis-1-n4,adv-end-2-dis-1,adv,end,2,dis,1,2019,0,0,0,1,0,0,0,0,0,0,0,12,0,p,1
adv-end-2-dis-1-e2,adv-end-2-dis-1,adv,end,2,dis,1,2019,0,0,0,1,1,0,0,0,0,0,0,12,0,p,1
adv-end-2-dis-1-e4,adv-end-2-dis-1,adv,end,2,dis,1,2019,4,0,0,0,0,0,9,0,0,0,0,12,0,n,0
adv-end-2-dis-1-s2,adv-end-2-dis-1,adv,end,2,dis,1,2019,0,0,0,1,2,0,0,0,0,1,0,11,0,p,1
adv-end-2-dis-1-s4,adv-end-2-dis-1,adv,end,2,dis,1,2019,1,0,0,0,5,0,2,0,0,0,0,12,0,n,0
adv-end-2-dis-1-w2,adv-end-2-dis-1,adv,end,2,dis,1,2019,1,0,0,1,2,0,4,0,0,0,0,12,0,p,1
adv-end-2-dis-1-w4,adv-end-2-dis-1,adv,end,2,dis,1,2019,1,0,0,1,6,0,7,0,0,0,0,12,0,p,1
adv-end-2-dry-1-n2,adv-end-2-dry-1,adv,end,2,dry,1,2019,1,1,0,0,7,0,5,0,0,1,2,9,0,n,0
adv-end-2-dry-1-n4,adv-end-2-dry-1,adv,end,2,dry,1,2019,0,0,0,0,7,0,0,0,0,0,5,3,1,n,0
adv-end-2-dry-1-e2,adv-end-2-dry-1,adv,end,2,dry,1,2019,0,0,0,0,8,0,12,0,0,0,2,2,3,n,0
adv-end-2-dry-1-e4,adv-end-2-dry-1,adv,end,2,dry,1,2019,0,110,0,0,7,0,12,0,0,0,0,0,0,n,0
adv-end-2-dry-1-s2,adv-end-2-dry-1,adv,end,2,dry,1,2019,0,1,1,0,4,0,2,0,0,0,4,7,3,n,0
adv-end-2-dry-1-s4,adv-end-2-dry-1,adv,end,2,dry,1,2019,0,5,0,0,3,0,0,0,0,0,7,0,0,n,0
adv-end-2-dry-1-w2,adv-end-2-dry-1,adv,end,2,dry,1,2019,0,2,0,0,7,0,7,0,0,0,3,4,0,n,0
adv-end-2-dry-1-w4,adv-end-2-dry-1,adv,end,2,dry,1,2019,1,66,0,0,5,0,6,0,0,0,3,2,2,n,0
adv-end-2-mos-1-n2,adv-end-2-mos-1,adv,end,2,mos,1,2019,0,0,0,0,8,0,2,0,0,0,2,10,0,n,0
adv-end-2-mos-1-n4,adv-end-2-mos-1,adv,end,2,mos,1,2019,0,0,0,0,6,0,3,0,0,0,0,12,0,n,0
adv-end-2-mos-1-e2,adv-end-2-mos-1,adv,end,2,mos,1,2019,0,0,0,1,3,0,3,0,0,0,0,12,0,p,1
adv-end-2-mos-1-e4,adv-end-2-mos-1,adv,end,2,mos,1,2019,0,0,0,0,8,0,4,0,0,0,0,12,0,n,0
adv-end-2-mos-1-s2,adv-end-2-mos-1,adv,end,2,mos,1,2019,0,0,0,0,3,0,5,0,0,0,0,12,0,n,0
adv-end-2-mos-1-s4,adv-end-2-mos-1,adv,end,2,mos,1,2019,0,0,0,0,2,0,4,0,0,0,0,12,0,n,0
adv-end-2-mos-1-w2,adv-end-2-mos-1,adv,end,2,mos,1,2019,1,0,0,1,6,0,9,0,0,0,0,12,0,p,1
adv-end-2-mos-1-w4,adv-end-2-mos-1,adv,end,2,mos,1,2019,0,0,0,0,3,0,3,0,0,0,0,12,0,n,0
adv-jan-1-dis-1-n2,adv-jan-1-dis-1,adv,jan,1,dis,1,2019,3,0,3,0,7,0,1,0,0,0,0,11,0,n,0
adv-jan-1-dis-1-n4,adv-jan-1-dis-1,adv,jan,1,dis,1,2019,0,0,0,2,3,0,2,0,0,0,0,12,0,b,1
adv-jan-1-dis-1-e2,adv-jan-1-dis-1,adv,jan,1,dis,1,2019,0,1,0,2,0,0,4,0,0,0,0,10,0,b,1
adv-jan-1-dis-1-e4,adv-jan-1-dis-1,adv,jan,1,dis,1,2019,0,0,0,2,2,0,3,0,0,0,0,12,0,b,1
adv-jan-1-dis-1-s2,adv-jan-1-dis-1,adv,jan,1,dis,1,2019,2,0,2,1,1,2,0,0,0,0,0,12,0,p,1
adv-jan-1-dis-1-s4,adv-jan-1-dis-1,adv,jan,1,dis,1,2019,1,0,0,0,0,0,0,0,0,0,0,12,0,n,0
adv-jan-1-dis-1-w2,adv-jan-1-dis-1,adv,jan,1,dis,1,2019,0,0,0,0,7,0,1,0,0,0,0,12,0,n,0
adv-jan-1-dis-1-w4,adv-jan-1-dis-1,adv,jan,1,dis,1,2019,0,0,0,1,0,0,0,0,0,0,0,12,0,p,1
adv-jan-1-dis-2-n2,adv-jan-1-dis-2,adv,jan,1,dis,2,2019,0,0,1,1,6,0,2,0,0,0,0,12,0,p,1
adv-jan-1-dis-2-n4,adv-jan-1-dis-2,adv,jan,1,dis,2,2019,0,2,1,1,5,2,2,0,0,0,0,12,0,p,1
adv-jan-1-dis-2-e2,adv-jan-1-dis-2,adv,jan,1,dis,2,2019,1,6,0,0,4,0,1,0,0,0,0,12,0,n,0
adv-jan-1-dis-2-e4,adv-jan-1-dis-2,adv,jan,1,dis,2,2019,0,1,1,1,4,0,0,0,0,0,0,12,0,p,1
adv-jan-1-dis-2-s2,adv-jan-1-dis-2,adv,jan,1,dis,2,2019,3,25,1,0,4,0,0,0,0,0,0,12,0,n,0
adv-jan-1-dis-2-s4,adv-jan-1-dis-2,adv,jan,1,dis,2,2019,0,0,1,0,8,0,0,0,0,0,0,12,0,n,0
adv-jan-1-dis-2-w2,adv-jan-1-dis-2,adv,jan,1,dis,2,2019,0,17,0,1,8,0,1,0,0,0,0,12,0,p,1
adv-jan-1-dis-2-w4,adv-jan-1-dis-2,adv,jan,1,dis,2,2019,0,1,0,1,8,0,0,0,0,0,0,12,0,p,1
adv-jan-1-dry-1-n2,adv-jan-1-dry-1,adv,jan,1,dry,1,2019,0,4,0,0,4,0,7,1,4,0,0,0,4,n,0
adv-jan-1-dry-1-n6,adv-jan-1-dry-1,adv,jan,1,dry,1,2019,0,0,0,0,2,0,1,1,0,0,5,0,7,n,0
adv-jan-1-dry-1-e2,adv-jan-1-dry-1,adv,jan,1,dry,1,2019,0,0,0,0,3,1,0,0,9,0,1,0,1,n,0
adv-jan-1-dry-1-e4,adv-jan-1-dry-1,adv,jan,1,dry,1,2019,0,0,0,0,1,4,0,1,6,0,0,0,6,n,0
adv-jan-1-dry-1-s6,adv-jan-1-dry-1,adv,jan,1,dry,1,2019,0,8,0,0,4,2,1,3,1,0,1,0,5,n,0
adv-jan-1-dry-1-s4,adv-jan-1-dry-1,adv,jan,1,dry,1,2019,0,9,0,0,1,4,3,5,5,0,0,0,1,n,0
adv-jan-1-dry-1-w4,adv-jan-1-dry-1,adv,jan,1,dry,1,2019,0,4,0,0,3,6,3,0,1,0,0,0,5,n,0
adv-jan-1-dry-1-w6,adv-jan-1-dry-1,adv,jan,1,dry,1,2019,0,4,0,0,6,7,1,3,2,0,1,0,4,n,0
adv-jan-1-dry-2-n2,adv-jan-1-dry-2,adv,jan,1,dry,2,2019,0,0,0,0,5,0,3,1,0,0,0,0,12,n,0
adv-jan-1-dry-2-n4,adv-jan-1-dry-2,adv,jan,1,dry,2,2019,0,3,1,0,6,3,0,0,0,0,0,0,12,n,0
adv-jan-1-dry-2-e2,adv-jan-1-dry-2,adv,jan,1,dry,2,2019,0,0,0,0,7,7,5,0,0,0,1,0,6,n,0
adv-jan-1-dry-2-e4,adv-jan-1-dry-2,adv,jan,1,dry,2,2019,0,0,0,0,7,4,1,0,1,0,4,0,6,n,0
adv-jan-1-dry-2-s2,adv-jan-1-dry-2,adv,jan,1,dry,2,2019,0,65,0,0,3,1,0,0,0,0,4,0,9,n,0
adv-jan-1-dry-2-s4,adv-jan-1-dry-2,adv,jan,1,dry,2,2019,0,0,0,0,4,5,1,0,0,0,1,0,10,n,0
adv-jan-1-dry-2-w2,adv-jan-1-dry-2,adv,jan,1,dry,2,2019,0,2,0,0,5,3,3,1,0,0,6,0,4,n,0
adv-jan-1-dry-2-e6,adv-jan-1-dry-2,adv,jan,1,dry,2,2019,0,3,0,0,2,7,1,1,0,1,3,0,9,n,0
adv-jan-1-mos-1-n2,adv-jan-1-mos-1,adv,jan,1,mos,1,2019,0,0,0,0,0,1,3,0,0,0,0,12,0,n,0
adv-jan-1-mos-1-n4,adv-jan-1-mos-1,adv,jan,1,mos,1,2019,1,0,0,1,1,4,5,0,0,0,0,12,0,p,1
adv-jan-1-mos-1-e2,adv-jan-1-mos-1,adv,jan,1,mos,1,2019,0,0,1,1,0,1,0,0,0,0,0,12,0,p,1
adv-jan-1-mos-1-e4,adv-jan-1-mos-1,adv,jan,1,mos,1,2019,0,0,0,0,0,5,3,0,0,0,0,12,0,n,0
adv-jan-1-mos-1-s2,adv-jan-1-mos-1,adv,jan,1,mos,1,2019,0,2,0,1,1,0,9,1,0,0,0,12,0,p,1
adv-jan-1-mos-1-s4,adv-jan-1-mos-1,adv,jan,1,mos,1,2019,0,4,0,0,3,0,4,0,0,0,0,12,0,n,0
adv-jan-1-mos-1-w2,adv-jan-1-mos-1,adv,jan,1,mos,1,2019,0,7,0,0,4,0,6,0,0,0,0,12,0,n,0
adv-jan-1-mos-1-w4,adv-jan-1-mos-1,adv,jan,1,mos,1,2019,0,2,0,0,0,3,7,0,0,0,0,12,0,n,0
adv-jan-1-mos-2-n2,adv-jan-1-mos-2,adv,jan,1,mos,2,2019,0,0,0,0,2,0,8,0,0,0,0,12,0,n,0
adv-jan-1-mos-2-n4,adv-jan-1-mos-2,adv,jan,1,mos,2,2019,0,0,0,1,1,0,7,0,0,0,0,12,0,p,1
adv-jan-1-mos-2-e2,adv-jan-1-mos-2,adv,jan,1,mos,2,2019,0,1,0,0,0,0,6,0,0,0,0,12,0,n,0
adv-jan-1-mos-2-e4,adv-jan-1-mos-2,adv,jan,1,mos,2,2019,1,0,0,0,1,0,12,0,0,0,0,12,0,n,0
adv-jan-1-mos-2-s2,adv-jan-1-mos-2,adv,jan,1,mos,2,2019,1,1,0,0,4,0,9,0,0,0,0,12,0,n,0
adv-jan-1-mos-2-s4,adv-jan-1-mos-2,adv,jan,1,mos,2,2019,0,0,0,0,5,0,8,0,0,0,0,12,0,n,0
adv-jan-1-mos-2-w2,adv-jan-1-mos-2,adv,jan,1,mos,2,2019,0,0,0,0,1,0,3,0,0,0,0,11,0,n,0
adv-jan-1-mos-2-w4,adv-jan-1-mos-2,adv,jan,1,mos,2,2019,0,1,0,1,4,0,4,0,0,0,0,8,0,p,1
adv-jan-2-dis-1-n2,adv-jan-2-dis-1,adv,jan,2,dis,1,2019,0,0,0,0,2,0,3,0,0,0,0,12,0,n,0
adv-jan-2-dis-1-n4,adv-jan-2-dis-1,adv,jan,2,dis,1,2019,0,0,0,0,5,0,2,0,0,0,0,12,0,n,0
adv-jan-2-dis-1-e2,adv-jan-2-dis-1,adv,jan,2,dis,1,2019,0,0,0,1,8,0,7,0,0,0,0,12,0,p,1
adv-jan-2-dis-1-e4,adv-jan-2-dis-1,adv,jan,2,dis,1,2019,0,0,0,1,6,0,8,0,0,0,0,12,0,p,1
adv-jan-2-dis-1-s2,adv-jan-2-dis-1,adv,jan,2,dis,1,2019,0,0,0,0,6,0,6,0,0,1,0,11,0,n,0
adv-jan-2-dis-1-s4,adv-jan-2-dis-1,adv,jan,2,dis,1,2019,0,0,0,1,4,0,2,1,0,0,0,12,0,p,1
adv-jan-2-dis-1-w2,adv-jan-2-dis-1,adv,jan,2,dis,1,2019,0,0,0,1,5,0,5,0,0,0,0,12,0,p,1
adv-jan-2-dis-1-w4,adv-jan-2-dis-1,adv,jan,2,dis,1,2019,0,0,0,1,7,0,5,0,0,0,0,12,0,p,1
adv-jan-2-dry-1-n2,adv-jan-2-dry-1,adv,jan,2,dry,1,2019,0,0,0,0,1,0,5,0,2,0,3,7,0,n,0
adv-jan-2-dry-1-n4,adv-jan-2-dry-1,adv,jan,2,dry,1,2019,0,14,0,0,4,0,9,0,0,0,2,9,0,n,0
adv-jan-2-dry-1-n6,adv-jan-2-dry-1,adv,jan,2,dry,1,2019,0,6,0,0,6,0,7,0,0,0,5,3,0,n,0
adv-jan-2-dry-1-s6,adv-jan-2-dry-1,adv,jan,2,dry,1,2019,0,1,0,0,0,0,6,0,1,0,3,2,2,n,0
adv-jan-2-dry-1-s2,adv-jan-2-dry-1,adv,jan,2,dry,1,2019,0,0,0,0,4,0,3,0,6,0,3,0,0,n,0
adv-jan-2-dry-1-s4,adv-jan-2-dry-1,adv,jan,2,dry,1,2019,0,1,0,0,6,0,0,6,1,0,3,2,2,n,0
adv-jan-2-dry-1-w2,adv-jan-2-dry-1,adv,jan,2,dry,1,2019,0,47,0,0,3,0,4,0,7,0,1,1,0,n,0
adv-jan-2-dry-1-w4,adv-jan-2-dry-1,adv,jan,2,dry,1,2019,0,0,0,0,1,0,8,0,2,0,0,5,0,n,0
adv-jan-2-mos-1-n2,adv-jan-2-mos-1,adv,jan,2,mos,1,2019,1,0,0,1,1,1,2,0,0,0,0,12,0,p,1
adv-jan-2-mos-1-n4,adv-jan-2-mos-1,adv,jan,2,mos,1,2019,1,0,0,1,1,0,2,0,0,0,0,12,0,p,1
adv-jan-2-mos-1-e2,adv-jan-2-mos-1,adv,jan,2,mos,1,2019,1,0,0,1,0,1,1,0,0,0,0,12,0,p,1
adv-jan-2-mos-1-e4,adv-jan-2-mos-1,adv,jan,2,mos,1,2019,0,0,0,0,6,1,2,0,0,0,0,12,0,n,0
adv-jan-2-mos-1-s2,adv-jan-2-mos-1,adv,jan,2,mos,1,2019,0,21,0,0,4,1,2,0,0,0,0,12,0,n,0
adv-jan-2-mos-1-s4,adv-jan-2-mos-1,adv,jan,2,mos,1,2019,1,0,0,0,0,0,4,2,0,0,0,12,0,n,0
adv-jan-2-mos-1-w2,adv-jan-2-mos-1,adv,jan,2,mos,1,2019,0,3,0,1,3,0,2,1,0,0,0,12,0,p,1
adv-jan-2-mos-1-w4,adv-jan-2-mos-1,adv,jan,2,mos,1,2019,0,0,0,1,3,0,3,0,0,0,0,12,0,p,1
alk-alk-1-mos-1-w2,alk-alk-1-mos-1,alk,alk,1,mos,1,2019,1,12,0,0,2,0,10,0,0,0,0,12,0,n,0
alk-alk-1-mos-1-w4,alk-alk-1-mos-1,alk,alk,1,mos,1,2019,1,6,0,0,8,0,8,0,0,0,0,12,0,n,0
alk-alk-1-mos-1-n2,alk-alk-1-mos-1,alk,alk,1,mos,1,2019,0,0,0,1,8,0,6,0,0,0,0,12,0,p,1
alk-alk-1-mos-1-n4,alk-alk-1-mos-1,alk,alk,1,mos,1,2019,0,1,0,0,3,0,6,0,0,0,0,12,0,n,0
alk-alk-1-mos-1-e2,alk-alk-1-mos-1,alk,alk,1,mos,1,2019,0,1,0,0,6,0,7,0,0,0,0,12,0,n,0
