year;date;location;transect;plot;transect_plot;frame_no;frame_square;grub;observer;utm_x;utm_y;grub_prob
2012;1807;Hanaskogdalen_N;2;2;22;4;1;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;2;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;3;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;4;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;5;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;6;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;7;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;8;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;9;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;10;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;11;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;12;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;13;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;14;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;15;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;16;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;17;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;18;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;19;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;20;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;21;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;22;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;23;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;24;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;4;25;0;Anna;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;1;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;2;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;3;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;4;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;5;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;6;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;7;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;8;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;9;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;10;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;11;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;12;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;13;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;14;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;15;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;16;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;17;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;18;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;19;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;20;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;21;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;22;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;23;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;24;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;5;25;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;1;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;2;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;3;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;4;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;5;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;6;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;7;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;8;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;9;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;10;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;11;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;12;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;13;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;14;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;15;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;16;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;17;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;18;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;19;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;20;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;21;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;22;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;23;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;24;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;6;25;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;1;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;2;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;3;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;4;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;5;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;6;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;7;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;8;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;9;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;10;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;11;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;12;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;13;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;14;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;15;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;16;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;17;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;18;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;19;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;20;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;21;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;22;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;23;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;24;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;7;25;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;1;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;2;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;3;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;4;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;5;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;6;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;7;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;8;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;9;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;10;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;11;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;12;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;13;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;14;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;15;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;16;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;17;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;18;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;19;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;20;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;21;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;22;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;23;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;24;1;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;2;22;8;25;0;AL;515161;8690426;0.2613
2012;1807;Hanaskogdalen_N;2;3;23;1;1;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;2;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;3;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;4;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;5;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;6;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;7;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;8;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;9;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;10;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;11;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;12;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;13;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;14;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;15;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;16;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;17;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;18;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;19;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;20;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;21;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;22;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;23;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;24;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;1;25;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;1;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;2;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;3;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;4;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;5;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;6;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;7;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;8;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;9;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;10;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;11;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;12;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;13;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;14;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;15;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;16;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;17;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;18;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;19;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;20;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;21;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;22;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;23;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;24;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;2;25;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;1;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;2;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;3;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;4;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;5;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;6;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;7;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;8;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;9;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;10;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;11;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;12;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;13;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;14;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;15;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;16;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;17;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;18;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;19;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;20;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;21;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;22;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;23;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;24;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;3;25;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;1;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;2;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;3;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;4;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;5;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;6;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;7;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;8;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;9;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;10;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;11;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;12;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;13;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;14;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;15;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;16;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;17;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;18;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;19;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;20;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;21;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;22;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;23;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;24;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;4;25;0;Anna;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;1;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;2;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;3;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;4;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;5;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;6;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;7;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;8;1;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;9;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;10;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;11;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;12;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;13;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;14;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;15;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;16;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;17;1;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;18;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;19;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;20;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;21;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;22;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;23;1;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;24;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;5;25;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;1;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;2;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;3;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;4;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;5;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;6;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;7;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;8;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;9;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;10;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;11;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;12;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;13;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;14;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;15;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;16;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;17;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;18;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;19;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;20;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;21;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;22;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;23;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;24;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;6;25;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;1;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;2;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;3;1;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;4;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;5;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;6;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;7;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;8;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;9;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;10;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;11;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;12;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;13;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;14;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;15;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;16;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;17;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;18;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;19;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;20;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;21;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;22;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;23;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;24;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;7;25;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;8;1;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;8;2;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;8;3;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;8;4;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;8;5;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;8;6;0;AL;515174;8690620;1.3065
2012;1807;Hanaskogdalen_N;2;3;23;8;7;1;AL;515174;8690620;1.3065
