ID,UTM_E,UTM_N
4495,429070.0509,8748998.868
4496,429070.5559,8748999.818
4497,429071.0609,8749000.768
4498,429071.5659,8749001.718
4499,429072.0709,8749002.668
4500,429072.5759,8749003.618
4501,429073.0809,8749004.568
4502,429073.5859,8749005.518
4503,429074.0909,8749006.468
4504,429074.5959,8749007.418
4505,429075.1009,8749008.368
4506,429075.6059,8749009.318
4507,429076.1109,8749010.268
4508,429076.6159,8749011.218
4509,429077.1209,8749012.168
4510,429077.6259,8749013.118
4511,429078.1309,8749014.068
4512,429078.6359,8749015.018
4513,429079.1409,8749015.968
4514,429079.6459,8749016.918
4515,429080.1509,8749017.868
4516,429080.6559,8749018.818
4517,429081.1609,8749019.768
4518,429081.6659,8749020.718
4519,429082.1709,8749021.668
4520,429082.6759,8749022.618
4521,429083.1809,8749023.568
4522,429083.6859,8749024.518
4523,429084.1909,8749025.468
4524,429084.6959,8749026.418
4525,429085.2009,8749027.368
4526,429085.7059,8749028.318
4527,429086.2109,8749029.268
4528,429086.7159,8749030.218
4529,429087.2209,8749031.168
4530,429087.7259,8749032.118
4531,429088.2309,8749033.068
4532,429088.7359,8749034.018
4533,429089.2409,8749034.968
4534,429089.7459,8749035.918
4535,429090.2509,8749036.868
4536,429090.7559,8749037.818
4537,429091.2609,8749038.768
4538,429091.7659,8749039.718
4539,429092.2709,8749040.668
4540,429092.7759,8749041.618
4541,429093.2809,8749042.568
4542,429093.7859,8749043.518
4543,429094.2909,8749044.468
4544,429094.7959,8749045.418
4545,429095.3009,8749046.368
4546,429095.8059,8749047.318
4547,429096.3109,8749048.268
4548,429096.8159,8749049.218
4549,429097.3209,8749050.168
4550,429097.8259,8749051.118
4551,429098.3309,8749052.068
4552,429098.8359,8749053.018
4553,429099.3409,8749053.968
4554,429099.8459,8749054.918
4555,429100.3509,8749055.868
4556,429100.8559,8749056.818
4557,429101.3609,8749057.768
4558,429102.3709,8749059.668
4559,429110.9559,8749075.818
4560,429111.4609,8749076.768
4561,429111.9659,8749077.718
4562,429112.4709,8749078.668
4563,429112.9759,8749079.618
4564,429113.4809,8749080.568
4565,429113.9859,8749081.518
4566,429114.4909,8749082.468
4567,429114.9959,8749083.418
4568,429115.5009,8749084.368
4569,429116.0059,8749085.318
4570,429116.5109,8749086.268
4571,429117.0159,8749087.218
4572,429117.5209,8749088.168
4573,429118.0259,8749089.118
4574,429118.5309,8749090.068
4575,429119.0359,8749091.018
4576,429119.5409,8749091.968
4577,429120.0459,8749092.918
4578,429120.5509,8749093.868
4579,429121.0559,8749094.818
4580,429121.5609,8749095.768
4581,429122.0659,8749096.718
4582,429122.5709,8749097.668
4583,429123.0759,8749098.618
4584,429123.5809,8749099.568
4585,429124.0859,8749100.518
4586,429124.5909,8749101.468
4587,429125.0959,8749102.418
4588,429125.6009,8749103.368
4589,429126.1059,8749104.318
4590,429126.6109,8749105.268
4591,428468.1763,8748680.334
4592,428468.6513,8748681.234
4593,428469.1263,8748682.134
4594,428469.6013,8748683.034
4595,428470.0763,8748683.934
4596,428470.5513,8748684.834
4597,428471.0263,8748685.734
4598,428471.5013,8748686.634
4599,428471.9763,8748687.534
4600,428472.4513,8748688.434
4601,428472.9263,8748689.334
4602,428473.4013,8748690.234
4603,428473.8763,8748691.134
4604,428474.3513,8748692.034
4605,428474.8263,8748692.934
4606,428475.3013,8748693.834
4607,428475.7763,8748694.734
4608,428476.2513,8748695.634
4609,428476.7263,8748696.534
4610,428477.2013,8748697.434
4611,428477.6763,8748698.334
4612,428478.1513,8748699.234
4613,428478.6263,8748700.134
4614,428479.1013,8748701.034
4615,428479.5763,8748701.934
4616,428480.0513,8748702.834
4617,428480.5263,8748703.734
4618,428481.0013,8748704.634
4619,428481.4763,8748705.534
4620,428481.9513,8748706.434
4621,428482.4263,8748707.334
4622,428482.9013,8748708.234
4623,428483.3763,8748709.134
4624,428483.8513,8748710.034
4625,428484.3263,8748710.934
4626,428484.8013,8748711.834
4627,428485.2763,8748712.734
4628,428485.7513,8748713.634
4629,428486.2263,8748714.534
4630,428486.7013,8748715.434
4631,428487.1763,8748716.334
4632,428487.6513,8748717.234
4633,428488.1263,8748718.134
4634,428488.6013,8748719.034
4635,428489.0763,8748719.934
4636,428489.5513,8748720.834
4637,428490.0263,8748721.734
4638,428490.5013,8748722.634
4639,428516.6263,8748772.134
4640,428517.1013,8748773.034
4641,428517.5763,8748773.934
4642,428518.0513,8748774.834
4643,428518.5263,8748775.734
4644,428519.0013,8748776.634
4645,428519.4763,8748777.534
4646,428519.9513,8748778.434
4647,428520.4263,8748779.334
4648,428520.9013,8748780.234
4649,428521.3763,8748781.134
4650,428521.8513,8748782.034
4651,428522.3263,8748782.934
4652,428522.8013,8748783.834
4653,428523.2763,8748784.734
4654,428523.7513,8748785.634
4655,428524.2263,8748786.534
4656,428524.7013,8748787.434
4657,428525.1763,8748788.334
4658,428525.6513,8748789.234
4659,428526.1263,8748790.134
4660,428526.6013,8748791.034
4661,428527.0763,8748791.934
4662,428527.5513,8748792.834
4663,428528.0263,8748793.734
4664,428528.5013,8748794.634
4665,428528.9763,8748795.534
4666,428529.4513,8748796.434
4667,428529.9263,8748797.334
4668,428530.4013,8748798.234
4669,428530.8763,8748799.134
4670,428531.3513,8748800.034
4671,428531.8263,8748800.934
4672,428532.3013,8748801.834
4673,428532.7763,8748802.734
4674,428533.2513,8748803.634
4675,428533.7263,8748804.534
4676,428534.2013,8748805.434
4677,428534.6763,8748806.334
4678,428535.1513,8748807.234
4679,428535.6263,8748808.134
4680,428536.1013,8748809.034
4681,428536.5763,8748809.934
4682,428537.0513,8748810.834
4683,428537.5263,8748811.734
4684,428538.0013,8748812.634
4685,428538.4763,8748813.534
4686,428538.9513,8748814.434
4687,428539.4263,8748815.334
4688,428539.9013,8748816.234
4689,428540.3763,8748817.134
4690,428540.8513,8748818.034
4691,428541.3263,8748818.934
4692,428541.8013,8748819.834
4693,428542.2763,8748820.734
4694,428542.7513,8748821.634
4695,428543.2263,8748822.534
4696,428543.7013,8748823.434
4697,428544.1763,8748824.334
4698,428544.6513,8748825.234
4699,428545.1263,8748826.134
4700,428545.6013,8748827.034
4701,428546.0763,8748827.934
4702,428546.5513,8748828.834
4703,428547.0263,8748829.734
4704,428547.5013,8748830.634
4705,428547.9763,8748831.534
4706,428548.4513,8748832.434
4707,428548.9263,8748833.334
4708,428549.4013,8748834.234
4709,428549.8763,8748835.134
4710,428550.3513,8748836.034
4711,428550.8263,8748836.934
4712,428551.3013,8748837.834
4713,428551.7763,8748838.734
4714,428552.2513,8748839.634
4715,428552.7263,8748840.534
4716,428553.2013,8748841.434
4717,428553.6763,8748842.334
4718,428554.1513,8748843.234
4719,428554.6263,8748844.134
4720,428555.1013,8748845.034
4721,428555.5763,8748845.934
4722,428556.0513,8748846.834
4723,428556.5263,8748847.734
4724,428557.0013,8748848.634
4725,428557.4763,8748849.534
4726,428557.9513,8748850.434
4727,428558.4263,8748851.334
4728,428558.9013,8748852.234
4729,428559.3763,8748853.134
4730,428559.8513,8748854.034
4731,428560.3263,8748854.934
4732,428560.8013,8748855.834
4733,428561.2763,8748856.734
4734,428561.7513,8748857.634
4735,428562.2263,8748858.534
4736,428562.7013,8748859.434
4737,428982.0525,8740169.939
4738,428982.7025,8740169.189
4739,428983.3525,8740168.439
4740,428984.0025,8740167.689
4741,428984.6525,8740166.939
4742,428985.3025,8740166.189
4743,428985.9525,8740165.439
4744,428986.6025,8740164.689
4745,428987.2525,8740163.939
4746,428987.9025,8740163.189
4747,428988.5525,8740162.439
4748,428989.2025,8740161.689
4749,428989.8525,8740160.939
4750,428990.5025,8740160.189
4751,428991.1525,8740159.439
4752,428991.8025,8740158.689
4753,428992.4525,8740157.939
4754,428993.1025,8740157.189
4755,428993.7525,8740156.439
4756,428994.4025,8740155.689
4757,428995.0525,8740154.939
4758,428995.7025,8740154.189
4759,428996.3525,8740153.439
4760,428997.0025,8740152.689
4761,428997.6525,8740151.939
4762,428998.3025,8740151.189
4763,428998.9525,8740150.439
4764,428999.6025,8740149.689
4765,429000.2525,8740148.939
4766,429000.9025,8740148.189
4767,429001.5525,8740147.439
4768,429002.2025,8740146.689
4769,429002.8525,8740145.939
4770,429003.5025,8740145.189
4771,429004.1525,8740144.439
4772,429004.8025,8740143.689
4773,429005.4525,8740142.939
4774,429006.1025,8740142.189
4775,429006.7525,8740141.439
4776,429007.4025,8740140.689
4777,429008.0525,8740139.939
4778,429008.7025,8740139.189
4779,429009.3525,8740138.439
4780,429010.0025,8740137.689
4781,429010.6525,8740136.939
4782,429011.3025,8740136.189
4783,429011.9525,8740135.439
4784,429012.6025,8740134.689
4785,429013.2525,8740133.939
4786,429013.9025,8740133.189
4787,429014.5525,8740132.439
4788,429015.2025,8740131.689
4789,429015.8525,8740130.939
4790,429016.5025,8740130.189
4791,429017.1525,8740129.439
4792,429017.8025,8740128.689
4793,429018.4525,8740127.939
4794,429019.1025,8740127.189
4795,429019.7525,8740126.439
4796,429020.4025,8740125.689
4797,429021.0525,8740124.939
4798,429021.7025,8740124.189
4799,429022.3525,8740123.439
4800,429023.0025,8740122.689
4801,429023.6525,8740121.939
4802,429024.3025,8740121.189
4803,429024.9525,8740120.439
4804,429025.6025,8740119.689
4805,429026.2525,8740118.939
4806,429026.9025,8740118.189
4807,429027.5525,8740117.439
4808,429028.2025,8740116.689
4809,429028.8525,8740115.939
4810,429029.5025,8740115.189
4811,429030.1525,8740114.439
4812,429030.8025,8740113.689
4813,429031.4525,8740112.939
4814,429032.1025,8740112.189
4815,429032.7525,8740111.439
4816,429033.4025,8740110.689
4817,429034.0525,8740109.939
4818,429034.7025,8740109.189
4819,429035.3525,8740108.439
4820,429036.0025,8740107.689
4821,429036.6525,8740106.939
4822,429037.3025,8740106.189
4823,429037.9525,8740105.439
4824,429038.6025,8740104.689
4825,429039.2525,8740103.939
4826,429039.9025,8740103.189
4827,429040.5525,8740102.439
4828,429041.2025,8740101.689
4829,429041.8525,8740100.939
4830,429042.5025,8740100.189
4831,429043.1525,8740099.439
4832,429043.8025,8740098.689
4833,429044.4525,8740097.939
4834,429045.1025,8740097.189
4835,429045.7525,8740096.439
4836,429450.0664,8740830.474
4837,429450.2064,8740831.474
4838,429450.3464,8740832.474
4839,429450.4864,8740833.474
4840,429450.6264,8740834.474
4841,429450.7664,8740835.474
4842,429450.9064,8740836.474
4843,429451.0464,8740837.474
4844,429451.1864,8740838.474
4845,429451.3264,8740839.474
4846,429451.4664,8740840.474
4847,429451.6064,8740841.474
4848,429451.7464,8740842.474
4849,429451.8864,8740843.474
4850,429452.0264,8740844.474
4851,429452.1664,8740845.474
4852,429452.3064,8740846.474
4853,429452.4464,8740847.474
4854,429452.5864,8740848.474
4855,429452.7264,8740849.474
4856,429452.8664,8740850.474
4857,429453.0064,8740851.474
4858,429453.1464,8740852.474
4859,429453.2864,8740853.474
4860,429453.4264,8740854.474
4861,429453.5664,8740855.474
4862,429453.7064,8740856.474
4863,429453.8464,8740857.474
4864,429453.9864,8740858.474
4865,429454.1264,8740859.474
4866,429454.2664,8740860.474
4867,429454.4064,8740861.474
4868,429454.5464,8740862.474
4869,429454.6864,8740863.474
4870,429454.8264,8740864.474
4871,429454.9664,8740865.474
4872,429455.1064,8740866.474
4873,429455.2464,8740867.474
4874,429455.3864,8740868.474
4875,429455.5264,8740869.474
4876,429455.6664,8740870.474
4877,429455.8064,8740871.474
4878,429455.9464,8740872.474
4879,429456.0864,8740873.474
4880,429456.2264,8740874.474
4881,429456.3664,8740875.474
4882,429456.5064,8740876.474
4883,429456.6464,8740877.474
4884,429456.7864,8740878.474
4885,429456.9264,8740879.474
4886,429457.0664,8740880.474
4887,429457.2064,8740881.474
4888,429457.3464,8740882.474
4889,429457.4864,8740883.474
4890,429457.6264,8740884.474
4891,429457.7664,8740885.474
4892,429457.9064,8740886.474
4893,429458.0464,8740887.474
4894,429458.1864,8740888.474
4895,429458.3264,8740889.474
4896,429458.4664,8740890.474
4897,429458.6064,8740891.474
4898,429458.7464,8740892.474
4899,429458.8864,8740893.474
4900,429459.0264,8740894.474
4901,429459.1664,8740895.474
4902,429459.3064,8740896.474
4903,429459.4464,8740897.474
4904,429459.5864,8740898.474
4905,429459.7264,8740899.474
4906,429459.8664,8740900.474
4907,429460.0064,8740901.474
4908,429460.1464,8740902.474
4909,429460.2864,8740903.474
4910,429460.4264,8740904.474
4911,429460.5664,8740905.474
4912,429460.7064,8740906.474
4913,429460.8464,8740907.474
4914,429460.9864,8740908.474
4915,429461.1264,8740909.474
4916,429461.2664,8740910.474
4917,429461.4064,8740911.474
4918,429461.5464,8740912.474
4919,429461.6864,8740913.474
4920,429461.8264,8740914.474
4921,429461.9664,8740915.474
4922,429462.1064,8740916.474
4923,429462.2464,8740917.474
4924,429462.3864,8740918.474
4925,429462.5264,8740919.474
4926,429462.6664,8740920.474
4927,429462.8064,8740921.474
4928,429462.9464,8740922.474
4929,429463.0864,8740923.474
4930,429463.2264,8740924.474
4931,429463.3664,8740925.474
4932,429463.5064,8740926.474
4933,429463.6464,8740927.474
4934,429463.7864,8740928.474
4935,429463.9264,8740929.474
4936,429464.0664,8740930.474
4937,429464.2064,8740931.474
4938,429464.3464,8740932.474
4939,429464.4864,8740933.474
4940,429464.6264,8740934.474
4941,429464.7664,8740935.474
4942,429464.9064,8740936.474
4943,429465.0464,8740937.474
4944,429465.1864,8740938.474
4945,429465.3264,8740939.474
4946,429465.4664,8740940.474
4947,429465.6064,8740941.474
4948,429465.7464,8740942.474
4949,429465.8864,8740943.474
4950,429466.0264,8740944.474
4951,429466.1664,8740945.474
4952,429466.3064,8740946.474
4953,429466.4464,8740947.474
4954,429466.5864,8740948.474
4955,429466.7264,8740949.474
4956,429466.8664,8740950.474
4957,429467.0064,8740951.474
4958,429467.1464,8740952.474
4959,429467.2864,8740953.474
4960,429467.4264,8740954.474
4961,429467.5664,8740955.474
4962,429467.7064,8740956.474
4963,429467.8464,8740957.474
4964,429467.9864,8740958.474
4965,429468.1264,8740959.474
4966,429468.2664,8740960.474
4967,429468.4064,8740961.474
4968,429468.5464,8740962.474
4969,429468.6864,8740963.474
4970,429468.8264,8740964.474
4971,429468.9664,8740965.474
4972,429469.1064,8740966.474
4973,429469.2464,8740967.474
4974,429469.3864,8740968.474
4975,429469.5264,8740969.474
4976,429469.6664,8740970.474
4977,429469.8064,8740971.474
4978,429469.9464,8740972.474
4979,429470.0864,8740973.474
4980,429470.2264,8740974.474
4981,429470.3664,8740975.474
4982,429470.5064,8740976.474
4983,429470.6464,8740977.474
4984,429470.7864,8740978.474
4985,429470.9264,8740979.474
4986,429471.0664,8740980.474
4987,429471.2064,8740981.474
4988,429471.3464,8740982.474
4989,429471.4864,8740983.474
4990,429471.6264,8740984.474
4991,429471.7664,8740985.474
4992,429471.9064,8740986.474
4993,429472.0464,8740987.474
4994,429472.1864,8740988.474
4995,429472.3264,8740989.474
4996,429472.4664,8740990.474
4997,429472.6064,8740991.474
4998,429472.7464,8740992.474
4999,429472.8864,8740993.474
5000,429473.0264,8740994.474
5001,429473.1664,8740995.474
5002,429473.3064,8740996.474
5003,429473.4464,8740997.474
5004,429473.5864,8740998.474
5005,429473.7264,8740999.474
5006,429473.8664,8741000.474
5007,429474.0064,8741001.474
5008,429474.1464,8741002.474
5009,429474.2864,8741003.474
5010,429474.4264,8741004.474
5011,429474.5664,8741005.474
5012,429474.7064,8741006.474
5013,429474.8464,8741007.474
5014,429474.9864,8741008.474
5015,429475.1264,8741009.474
5016,429475.2664,8741010.474
5017,429475.4064,8741011.474
5018,429475.5464,8741012.474
5019,429475.6864,8741013.474
5020,429475.8264,8741014.474
5021,429475.9664,8741015.474
5022,429476.1064,8741016.474
5023,429476.2464,8741017.474
5024,429476.3864,8741018.474
5025,429476.5264,8741019.474
5026,429476.6664,8741020.474
5027,429476.8064,8741021.474
5028,429476.9464,8741022.474
5029,429477.0864,8741023.474
5030,429477.2264,8741024.474
5031,429477.3664,8741025.474
5032,429477.5064,8741026.474
5033,429477.6464,8741027.474
5034,429477.7864,8741028.474
5035,429477.9264,8741029.474
5036,429854.0135,8741570.226
5037,429854.0735,8741571.226
5038,429854.1335,8741572.226
5039,429854.1935,8741573.226
5040,429854.2535,8741574.226
5041,429854.3135,8741575.226
5042,429854.3735,8741576.226
5043,429854.4335,8741577.226
5044,429854.4935,8741578.226
5045,429854.5535,8741579.226
5046,429854.6135,8741580.226
5047,429854.6735,8741581.226
5048,429854.7335,8741582.226
5049,429854.7935,8741583.226
5050,429854.8535,8741584.226
5051,429854.9135,8741585.226
5052,429854.9735,8741586.226
5053,429855.0335,8741587.226
5054,429855.0935,8741588.226
5055,429855.1535,8741589.226
5056,429855.2135,8741590.226
5057,429855.2735,8741591.226
5058,429855.3335,8741592.226
5059,429855.3935,8741593.226
5060,429855.4535,8741594.226
5061,429855.5135,8741595.226
5062,429855.5735,8741596.226
5063,429855.6335,8741597.226
5064,429855.6935,8741598.226
5065,429855.7535,8741599.226
5066,429855.8135,8741600.226
5067,429855.8735,8741601.226
5068,429855.9335,8741602.226
5069,429855.9935,8741603.226
5070,429856.0535,8741604.226
5071,429856.1135,8741605.226
5072,429856.1735,8741606.226
5073,429856.2335,8741607.226
5074,429856.2935,8741608.226
5075,429856.3535,8741609.226
5076,429856.4135,8741610.226
5077,429856.4735,8741611.226
5078,429856.5335,8741612.226
5079,429856.5935,8741613.226
5080,429856.6535,8741614.226
5081,429856.7135,8741615.226
5082,429856.7735,8741616.226
5083,429856.8335,8741617.226
5084,429856.8935,8741618.226
5085,429856.9535,8741619.226
5086,429857.0135,8741620.226
5087,429857.0735,8741621.226
5088,429857.1335,8741622.226
5089,429857.1935,8741623.226
5090,429857.2535,8741624.226
5091,429857.3135,8741625.226
5092,429857.3735,8741626.226
5093,429857.4335,8741627.226
5094,429857.4935,8741628.226
5095,429857.5535,8741629.226
5096,429857.6135,8741630.226
5097,429857.6735,8741631.226
5098,429857.7335,8741632.226
5099,429857.7935,8741633.226
5100,429857.8535,8741634.226
5101,429857.9135,8741635.226
5102,429857.9735,8741636.226
5103,429858.0335,8741637.226
5104,429858.0935,8741638.226
5105,429858.1535,8741639.226
5106,429858.2135,8741640.226
5107,429858.2735,8741641.226
5108,429858.3335,8741642.226
5109,429858.3935,8741643.226
5110,429858.4535,8741644.226
5111,429858.5135,8741645.226
5112,429858.5735,8741646.226
5113,429858.6335,8741647.226
5114,429858.6935,8741648.226
5115,429858.7535,8741649.226
5116,429858.8135,8741650.226
5117,429858.8735,8741651.226
5118,429858.9335,8741652.226
5119,429858.9935,8741653.226
5120,429859.0535,8741654.226
5121,429859.1135,8741655.226
5122,429859.1735,8741656.226
