Year,Sublocation,Survey_type,UTM_E,UTM_N,Grubbing_PresenceAbsence,Grubbing_Intensity,VegetationType_as_provided,DataShepherd,SpatialScale_GrubbingRecording,VegetationType_reclassified,snowmelt,mayday,Location_Valley
2015,adventdalen,plots_on_transect,529256.57,8678177.87,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529256.1,8678176.97,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529255.64,8678176.07,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529255.17,8678175.17,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529254.71,8678174.27,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529254.24,8678173.37,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529253.78,8678172.47,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529253.31,8678171.57,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529252.85,8678170.67,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529252.38,8678169.77,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529251.92,8678168.87,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529251.45,8678167.97,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529250.99,8678167.07,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529250.52,8678166.17,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529250.06,8678165.27,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529249.59,8678164.37,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529249.13,8678163.47,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529248.66,8678162.57,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529248.2,8678161.67,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529247.73,8678160.77,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529247.27,8678159.87,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529246.8,8678158.97,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529246.34,8678158.07,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529245.87,8678157.17,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529245.41,8678156.27,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529244.94,8678155.37,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529244.48,8678154.47,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529244.01,8678153.57,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529243.55,8678152.67,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529243.08,8678151.77,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529242.62,8678150.87,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529242.15,8678149.97,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529241.69,8678149.07,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529241.22,8678148.17,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529240.76,8678147.27,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529240.29,8678146.37,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529239.83,8678145.47,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529239.36,8678144.57,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529238.9,8678143.67,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529238.43,8678142.77,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529237.97,8678141.87,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529237.5,8678140.97,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529237.04,8678140.07,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529236.57,8678139.17,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529236.11,8678138.27,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529235.64,8678137.37,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529235.18,8678136.47,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529234.71,8678135.57,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529234.25,8678134.67,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529233.78,8678133.77,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529233.32,8678132.87,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529232.85,8678131.97,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529232.39,8678131.07,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529231.92,8678130.17,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529231.46,8678129.27,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529230.99,8678128.37,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529230.53,8678127.47,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529230.06,8678126.57,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529229.6,8678125.67,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529229.13,8678124.77,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529228.67,8678123.87,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529228.2,8678122.97,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529227.74,8678122.07,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529227.27,8678121.17,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529226.81,8678120.27,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529226.34,8678119.37,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529225.88,8678118.47,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529225.41,8678117.57,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529224.95,8678116.67,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529224.48,8678115.77,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529224.02,8678114.87,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529223.55,8678113.97,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529223.09,8678113.07,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529222.62,8678112.17,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529222.16,8678111.27,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529221.69,8678110.37,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529221.23,8678109.47,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529220.76,8678108.57,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529220.3,8678107.67,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529219.83,8678106.77,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529219.37,8678105.87,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529218.9,8678104.97,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529218.44,8678104.07,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529217.97,8678103.17,0,0,dryas_exposed,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529217.51,8678102.27,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529217.04,8678101.37,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529216.58,8678100.47,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529216.11,8678099.57,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529215.65,8678098.67,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529215.18,8678097.77,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529214.72,8678096.87,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529214.25,8678095.97,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529213.79,8678095.07,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529213.32,8678094.17,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529212.86,8678093.27,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529212.39,8678092.37,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529211.93,8678091.47,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529211.46,8678090.57,0,0,cassiope,Virve,2,dry,153,15,Adventdalen
2015,adventdalen,plots_on_transect,529211,8678089.67,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529210.53,8678088.77,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529210.07,8678087.87,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529209.6,8678086.97,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529209.14,8678086.07,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529208.67,8678085.17,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529208.21,8678084.27,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529207.74,8678083.37,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529207.28,8678082.47,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529206.81,8678081.57,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,529206.35,8678080.67,0,0,cassiope,Virve,2,dry,154,13,Adventdalen
2015,adventdalen,plots_on_transect,528455.48,8677219.49,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528454.76,8677218.8,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528454.04,8677218.1,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528453.32,8677217.39,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528452.6,8677216.7,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528451.88,8677215.99,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528451.16,8677215.3,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528450.44,8677214.6,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528449.72,8677213.89,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528449,8677213.2,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528448.28,8677212.49,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528447.56,8677211.8,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528446.84,8677211.1,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528446.12,8677210.39,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528445.4,8677209.7,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528444.68,8677208.99,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528443.96,8677208.3,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528443.24,8677207.6,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528442.52,8677206.89,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528441.8,8677206.2,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528441.08,8677205.49,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528440.36,8677204.8,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528439.64,8677204.1,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528438.92,8677203.39,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528438.2,8677202.7,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528437.48,8677201.99,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528436.76,8677201.3,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528436.04,8677200.6,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528435.32,8677199.89,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528434.6,8677199.2,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528433.88,8677198.49,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528433.16,8677197.8,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528432.44,8677197.1,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528431.72,8677196.39,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528431,8677195.7,0,0,snow_bed,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528430.28,8677194.99,0,0,snow_bed,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528429.56,8677194.3,0,0,snow_bed,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528428.84,8677193.6,0,0,snow_bed,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528428.12,8677192.89,0,0,snow_bed,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528427.4,8677192.2,0,0,snow_bed,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528426.68,8677191.49,0,0,snow_bed,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528425.96,8677190.8,0,0,snow_bed,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528425.24,8677190.1,0,0,snow_bed,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528424.52,8677189.39,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528423.8,8677188.7,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528423.08,8677187.99,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528422.36,8677187.3,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528421.64,8677186.6,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528420.92,8677185.89,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528420.2,8677185.2,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528419.48,8677184.49,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528418.76,8677183.8,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528418.04,8677183.1,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528417.32,8677182.39,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528416.6,8677181.7,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528415.88,8677180.99,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528415.16,8677180.3,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528414.44,8677179.6,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528413.72,8677178.89,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528413,8677178.2,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528412.28,8677177.49,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528411.56,8677176.8,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528410.84,8677176.1,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528410.12,8677175.39,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528409.4,8677174.7,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528408.68,8677173.99,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528407.96,8677173.3,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528407.24,8677172.6,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528406.52,8677171.89,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528405.8,8677171.2,0,0,snow_bed,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528405.08,8677170.49,1,0.05,moss_tundra,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528404.36,8677169.8,1,0.05,moss_tundra,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528403.64,8677169.1,1,0.05,moss_tundra,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528402.92,8677168.39,1,0.05,moss_tundra,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528402.2,8677167.7,1,0.05,moss_tundra,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528401.48,8677166.99,1,0.05,moss_tundra,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528400.76,8677166.3,1,0.05,moss_tundra,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528400.04,8677165.6,1,0.05,moss_tundra,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528399.32,8677164.89,1,0.05,moss_tundra,Virve,2,mesic,158,13,Adventdalen
2015,adventdalen,plots_on_transect,528387.08,8677152.99,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528386.36,8677152.3,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528385.64,8677151.6,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528384.92,8677150.89,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528384.2,8677150.2,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528383.48,8677149.49,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528382.76,8677148.8,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528382.04,8677148.1,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528381.32,8677147.39,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528380.6,8677146.7,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528379.88,8677145.99,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528379.16,8677145.3,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528378.44,8677144.6,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528377.72,8677143.89,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528377,8677143.2,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528376.28,8677142.49,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528375.56,8677141.8,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528374.84,8677141.1,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528374.12,8677140.39,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528373.4,8677139.7,0,0,moss_tundra,Virve,2,mesic,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528372.68,8677138.99,0,0,dryas_established,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528371.96,8677138.3,0,0,dryas_established,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528371.24,8677137.6,0,0,dryas_established,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528370.52,8677136.89,0,0,dryas_established,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528369.8,8677136.2,0,0,dryas_established,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528369.08,8677135.49,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528368.36,8677134.8,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528367.64,8677134.1,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528366.92,8677133.39,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528366.2,8677132.7,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528365.48,8677131.99,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528364.76,8677131.3,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528364.04,8677130.6,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528363.32,8677129.89,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528362.6,8677129.2,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528361.88,8677128.49,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528361.16,8677127.8,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528360.44,8677127.1,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528359.72,8677126.39,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528359,8677125.7,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528358.28,8677124.99,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528357.56,8677124.3,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528356.84,8677123.6,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528356.12,8677122.89,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528355.4,8677122.2,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528354.68,8677121.49,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528353.96,8677120.8,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528353.24,8677120.1,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528352.52,8677119.39,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
2015,adventdalen,plots_on_transect,528351.8,8677118.7,0,0,cassiope,Virve,2,dry,157,13,Adventdalen
