Year,Sublocation,Survey_type,UTM_E,UTM_N,Datum,Grubbing_PresenceAbsence,Grubbing_Intensity,VegetationType_as_provided,DataShepherd,SpatialScale_GrubbingRecording,VegetationType_reclassified,Location_Valley,UTMZone,GrubbingType
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,1,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520912,8683278,NA,0,NA,dry,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,1,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
2012,Fivelflyene,plots_in_transects,520234,8682502,NA,0,NA,NA,Aashild,0.25,NA,Adventdalen,NA,NA
