ID,Year,UTM_E,UTM_N,Location_Valley
8056,2015,430617.1254,8755587.934,Brogger
8057,2015,430618.1054,8755587.734,Brogger
8058,2015,430619.0854,8755587.534,Brogger
8059,2015,430620.0654,8755587.334,Brogger
8060,2015,430621.0454,8755587.134,Brogger
8061,2015,430622.0254,8755586.934,Brogger
8062,2015,430623.0054,8755586.734,Brogger
8063,2015,430623.9854,8755586.534,Brogger
8064,2015,430624.9654,8755586.334,Brogger
8065,2015,430625.9454,8755586.134,Brogger
8066,2015,430626.9254,8755585.934,Brogger
8067,2015,430627.9054,8755585.734,Brogger
8068,2015,430628.8854,8755585.534,Brogger
8069,2015,430629.8654,8755585.334,Brogger
8070,2015,430630.8454,8755585.134,Brogger
8071,2015,430631.8254,8755584.934,Brogger
8072,2015,430632.8054,8755584.734,Brogger
8073,2015,430633.7854,8755584.534,Brogger
8074,2015,430634.7654,8755584.334,Brogger
8075,2015,430635.7454,8755584.134,Brogger
8076,2015,430636.7254,8755583.934,Brogger
8077,2015,430637.7054,8755583.734,Brogger
8078,2015,430638.6854,8755583.534,Brogger
8079,2015,430639.6654,8755583.334,Brogger
8080,2015,430640.6454,8755583.134,Brogger
8081,2015,430641.6254,8755582.934,Brogger
8082,2015,430642.6054,8755582.734,Brogger
8083,2015,430643.5854,8755582.534,Brogger
8084,2015,430644.5654,8755582.334,Brogger
8085,2015,430645.5454,8755582.134,Brogger
8086,2015,430646.5254,8755581.934,Brogger
8087,2015,430647.5054,8755581.734,Brogger
8088,2015,430648.4854,8755581.534,Brogger
8089,2015,430649.4654,8755581.334,Brogger
8090,2015,430650.4454,8755581.134,Brogger
8091,2015,430651.4254,8755580.934,Brogger
8092,2015,430652.4054,8755580.734,Brogger
8093,2015,430653.3854,8755580.534,Brogger
8094,2015,430654.3654,8755580.334,Brogger
8095,2015,430655.3454,8755580.134,Brogger
8096,2015,430656.3254,8755579.934,Brogger
8097,2015,430657.3054,8755579.734,Brogger
8098,2015,430658.2854,8755579.534,Brogger
8099,2015,430659.2654,8755579.334,Brogger
8100,2015,430660.2454,8755579.134,Brogger
8101,2015,430661.2254,8755578.934,Brogger
8102,2015,430662.2054,8755578.734,Brogger
8103,2015,430663.1854,8755578.534,Brogger
8104,2015,430664.1654,8755578.334,Brogger
8105,2015,430665.1454,8755578.134,Brogger
8106,2015,430666.1254,8755577.934,Brogger
8107,2015,430667.1054,8755577.734,Brogger
8108,2015,430668.0854,8755577.534,Brogger
8109,2015,430669.0654,8755577.334,Brogger
8110,2015,430670.0454,8755577.134,Brogger
8111,2015,430671.0254,8755576.934,Brogger
8112,2015,430672.0054,8755576.734,Brogger
8113,2015,430672.9854,8755576.534,Brogger
8114,2015,430673.9654,8755576.334,Brogger
8115,2015,430674.9454,8755576.134,Brogger
8116,2015,430675.9254,8755575.934,Brogger
8117,2015,430676.9054,8755575.734,Brogger
8118,2015,430677.8854,8755575.534,Brogger
8119,2015,430678.8654,8755575.334,Brogger
8120,2015,430679.8454,8755575.134,Brogger
8121,2015,430680.8254,8755574.934,Brogger
8122,2015,430681.8054,8755574.734,Brogger
8123,2015,430682.7854,8755574.534,Brogger
8124,2015,430683.7654,8755574.334,Brogger
8125,2015,430684.7454,8755574.134,Brogger
8126,2015,427509.6398,8757310.243,Brogger
8127,2015,427508.8248,8757310.793,Brogger
8128,2015,427508.0098,8757311.343,Brogger
8129,2015,427507.1948,8757311.893,Brogger
8130,2015,427506.3798,8757312.443,Brogger
8131,2015,427505.5648,8757312.993,Brogger
8132,2015,427504.7498,8757313.543,Brogger
8133,2015,427503.9348,8757314.093,Brogger
8134,2015,427503.1198,8757314.643,Brogger
8135,2015,427502.3048,8757315.193,Brogger
8136,2015,427501.4898,8757315.743,Brogger
8137,2015,427500.6748,8757316.293,Brogger
8138,2015,427499.8598,8757316.843,Brogger
8139,2015,427499.0448,8757317.393,Brogger
8140,2015,427498.2298,8757317.943,Brogger
8141,2015,427497.4148,8757318.493,Brogger
8142,2015,427496.5998,8757319.043,Brogger
8143,2015,427495.7848,8757319.593,Brogger
8144,2015,427494.9698,8757320.143,Brogger
8145,2015,427494.1548,8757320.693,Brogger
8146,2015,427493.3398,8757321.243,Brogger
8147,2015,427492.5248,8757321.793,Brogger
8148,2015,427491.7098,8757322.343,Brogger
8149,2015,427490.8948,8757322.893,Brogger
8150,2015,427490.0798,8757323.443,Brogger
8151,2015,427489.2648,8757323.993,Brogger
8152,2015,427488.4498,8757324.543,Brogger
8153,2015,427487.6348,8757325.093,Brogger
8154,2015,427486.8198,8757325.643,Brogger
8155,2015,427486.0048,8757326.193,Brogger
8156,2015,427485.1898,8757326.743,Brogger
8157,2015,427484.3748,8757327.293,Brogger
8158,2015,427483.5598,8757327.843,Brogger
8159,2015,427482.7448,8757328.393,Brogger
8160,2015,427481.9298,8757328.943,Brogger
8161,2015,427481.1148,8757329.493,Brogger
8162,2015,427480.2998,8757330.043,Brogger
8163,2015,427479.4848,8757330.593,Brogger
8164,2015,427478.6698,8757331.143,Brogger
8165,2015,427477.8548,8757331.693,Brogger
8166,2015,427477.0398,8757332.243,Brogger
8167,2015,427476.2248,8757332.793,Brogger
8168,2015,427475.4098,8757333.343,Brogger
8169,2015,427474.5948,8757333.893,Brogger
8170,2015,427473.7798,8757334.443,Brogger
8171,2015,427472.9648,8757334.993,Brogger
8172,2015,427472.1498,8757335.543,Brogger
8173,2015,427471.3348,8757336.093,Brogger
8174,2015,427470.5198,8757336.643,Brogger
8175,2015,427469.7048,8757337.193,Brogger
8176,2015,427468.8898,8757337.743,Brogger
8177,2015,427468.0748,8757338.293,Brogger
8178,2015,427467.2598,8757338.843,Brogger
8179,2015,427466.4448,8757339.393,Brogger
8180,2015,427465.6298,8757339.943,Brogger
8181,2015,427464.8148,8757340.493,Brogger
8182,2015,427463.9998,8757341.043,Brogger
8183,2015,427463.1848,8757341.593,Brogger
8184,2015,427462.3698,8757342.143,Brogger
8185,2015,427461.5548,8757342.693,Brogger
8186,2015,427460.7398,8757343.243,Brogger
8187,2015,427459.9248,8757343.793,Brogger
8188,2015,427459.1098,8757344.343,Brogger
8189,2015,427458.2948,8757344.893,Brogger
8190,2015,427457.4798,8757345.443,Brogger
8191,2015,427456.6648,8757345.993,Brogger
8192,2015,427455.8498,8757346.543,Brogger
8193,2015,427455.0348,8757347.093,Brogger
8194,2015,427454.2198,8757347.643,Brogger
8195,2015,427453.4048,8757348.193,Brogger
8196,2015,427452.5898,8757348.743,Brogger
8197,2015,427451.7748,8757349.293,Brogger
8198,2015,427450.9598,8757349.843,Brogger
8199,2015,427450.1448,8757350.393,Brogger
8200,2015,427449.3298,8757350.943,Brogger
8201,2015,427448.5148,8757351.493,Brogger
8202,2015,427447.6998,8757352.043,Brogger
8203,2015,427446.8848,8757352.593,Brogger
8204,2015,427446.0698,8757353.143,Brogger
8205,2015,427445.2548,8757353.693,Brogger
8206,2015,427444.4398,8757354.243,Brogger
8207,2015,427443.6248,8757354.793,Brogger
8208,2015,427442.8098,8757355.343,Brogger
8209,2015,427441.9948,8757355.893,Brogger
8210,2015,427441.1798,8757356.443,Brogger
8211,2015,427440.3648,8757356.993,Brogger
8212,2015,427439.5498,8757357.543,Brogger
8213,2015,427438.7348,8757358.093,Brogger
8214,2015,427437.9198,8757358.643,Brogger
8215,2015,427437.1048,8757359.193,Brogger
8216,2015,427436.2898,8757359.743,Brogger
8217,2015,427435.4748,8757360.293,Brogger
8218,2015,427434.6598,8757360.843,Brogger
8219,2015,427433.8448,8757361.393,Brogger
8220,2015,427433.0298,8757361.943,Brogger
8221,2015,427432.2148,8757362.493,Brogger
8222,2015,427431.3998,8757363.043,Brogger
8223,2015,427430.5848,8757363.593,Brogger
8224,2015,427429.7698,8757364.143,Brogger
8225,2015,427428.9548,8757364.693,Brogger
8226,2015,427428.1398,8757365.243,Brogger
8227,2015,427427.3248,8757365.793,Brogger
8228,2015,427426.5098,8757366.343,Brogger
8229,2015,427425.6948,8757366.893,Brogger
8230,2015,427424.8798,8757367.443,Brogger
8231,2015,427424.0648,8757367.993,Brogger
8232,2015,427423.2498,8757368.543,Brogger
8233,2015,427398.7998,8757385.043,Brogger
8234,2015,427397.9848,8757385.593,Brogger
8235,2015,427397.1698,8757386.143,Brogger
8236,2015,427396.3548,8757386.693,Brogger
8237,2015,427395.5398,8757387.243,Brogger
8238,2015,427394.7248,8757387.793,Brogger
8239,2015,427393.9098,8757388.343,Brogger
8240,2015,427393.0948,8757388.893,Brogger
8241,2015,427392.2798,8757389.443,Brogger
8242,2015,427391.4648,8757389.993,Brogger
8243,2015,427390.6498,8757390.543,Brogger
8244,2015,427389.8348,8757391.093,Brogger
8245,2015,427389.0198,8757391.643,Brogger
8246,2015,427388.2048,8757392.193,Brogger
8247,2015,427387.3898,8757392.743,Brogger
8248,2015,427386.5748,8757393.293,Brogger
8249,2015,427385.7598,8757393.843,Brogger
8250,2015,427384.9448,8757394.393,Brogger
8251,2015,427384.1298,8757394.943,Brogger
8252,2015,427383.3148,8757395.493,Brogger
8253,2015,427382.4998,8757396.043,Brogger
8254,2015,427381.6848,8757396.593,Brogger
8255,2015,427380.8698,8757397.143,Brogger
8256,2015,427380.0548,8757397.693,Brogger
8257,2015,427379.2398,8757398.243,Brogger
8258,2015,427378.4248,8757398.793,Brogger
8259,2015,427377.6098,8757399.343,Brogger
8260,2015,427376.7948,8757399.893,Brogger
8261,2015,427375.9798,8757400.443,Brogger
8262,2015,427358.8648,8757411.993,Brogger
8263,2015,427358.0498,8757412.543,Brogger
8264,2015,427357.2348,8757413.093,Brogger
8265,2015,427356.4198,8757413.643,Brogger
8266,2015,427355.6048,8757414.193,Brogger
8267,2015,427354.7898,8757414.743,Brogger
8268,2015,427353.9748,8757415.293,Brogger
8269,2015,427353.1598,8757415.843,Brogger
8270,2015,427352.3448,8757416.393,Brogger
8271,2015,427351.5298,8757416.943,Brogger
8272,2015,427350.7148,8757417.493,Brogger
8273,2015,427349.8998,8757418.043,Brogger
8274,2015,427349.0848,8757418.593,Brogger
8275,2015,427348.2698,8757419.143,Brogger
8276,2015,427347.4548,8757419.693,Brogger
8277,2015,426844.4195,8757810.65,Brogger
8278,2015,426843.7495,8757811.4,Brogger
8279,2015,426843.0795,8757812.15,Brogger
8280,2015,426842.4095,8757812.9,Brogger
8281,2015,426841.7395,8757813.65,Brogger
8282,2015,426841.0695,8757814.4,Brogger
8283,2015,426840.3995,8757815.15,Brogger
8284,2015,426839.7295,8757815.9,Brogger
8285,2015,426839.0595,8757816.65,Brogger
8286,2015,426838.3895,8757817.4,Brogger
8287,2015,426837.7195,8757818.15,Brogger
8288,2015,426837.0495,8757818.9,Brogger
8289,2015,426836.3795,8757819.65,Brogger
8290,2015,426835.7095,8757820.4,Brogger
8291,2015,426835.0395,8757821.15,Brogger
8292,2015,426834.3695,8757821.9,Brogger
8293,2015,426833.6995,8757822.65,Brogger
8294,2015,426833.0295,8757823.4,Brogger
8295,2015,426832.3595,8757824.15,Brogger
8296,2015,426831.6895,8757824.9,Brogger
8297,2015,426831.0195,8757825.65,Brogger
8298,2015,426830.3495,8757826.4,Brogger
8299,2015,426829.6795,8757827.15,Brogger
8300,2015,426829.0095,8757827.9,Brogger
8301,2015,426828.3395,8757828.65,Brogger
8302,2015,426827.6695,8757829.4,Brogger
8303,2015,426826.9995,8757830.15,Brogger
8304,2015,426826.3295,8757830.9,Brogger
8305,2015,426825.6595,8757831.65,Brogger
8306,2015,426824.9895,8757832.4,Brogger
8307,2015,426824.3195,8757833.15,Brogger
8308,2015,426823.6495,8757833.9,Brogger
8309,2015,426822.9795,8757834.65,Brogger
8310,2015,426822.3095,8757835.4,Brogger
8311,2015,426821.6395,8757836.15,Brogger
8312,2015,426820.9695,8757836.9,Brogger
8313,2015,426820.2995,8757837.65,Brogger
8314,2015,426819.6295,8757838.4,Brogger
8315,2015,426818.9595,8757839.15,Brogger
8316,2015,426818.2895,8757839.9,Brogger
8317,2015,426817.6195,8757840.65,Brogger
8318,2015,426816.9495,8757841.4,Brogger
8319,2015,426816.2795,8757842.15,Brogger
8320,2015,426815.6095,8757842.9,Brogger
8321,2015,426814.9395,8757843.65,Brogger
8322,2015,426814.2695,8757844.4,Brogger
8323,2015,426813.5995,8757845.15,Brogger
8324,2015,426812.9295,8757845.9,Brogger
8325,2015,426812.2595,8757846.65,Brogger
8326,2015,426811.5895,8757847.4,Brogger
8327,2015,426810.9195,8757848.15,Brogger
8328,2015,426810.2495,8757848.9,Brogger
8329,2015,426809.5795,8757849.65,Brogger
8330,2015,426808.9095,8757850.4,Brogger
8331,2015,426808.2395,8757851.15,Brogger
8332,2015,426807.5695,8757851.9,Brogger
8333,2015,426806.8995,8757852.65,Brogger
8334,2015,426806.2295,8757853.4,Brogger
8335,2015,426805.5595,8757854.15,Brogger
8336,2015,426804.8895,8757854.9,Brogger
8337,2015,426804.2195,8757855.65,Brogger
8338,2015,426803.5495,8757856.4,Brogger
8339,2015,426802.8795,8757857.15,Brogger
8340,2015,426802.2095,8757857.9,Brogger
8341,2015,426801.5395,8757858.65,Brogger
8342,2015,426800.8695,8757859.4,Brogger
8343,2015,426800.1995,8757860.15,Brogger
8344,2015,426799.5295,8757860.9,Brogger
8345,2015,426798.8595,8757861.65,Brogger
8346,2015,426798.1895,8757862.4,Brogger
8347,2015,426797.5195,8757863.15,Brogger
8348,2015,426796.8495,8757863.9,Brogger
8349,2015,426796.1795,8757864.65,Brogger
8350,2015,426795.5095,8757865.4,Brogger
8351,2015,426794.8395,8757866.15,Brogger
8352,2015,426794.1695,8757866.9,Brogger
8353,2015,426793.4995,8757867.65,Brogger
8354,2015,426792.8295,8757868.4,Brogger
8355,2015,426792.1595,8757869.15,Brogger
8356,2015,426791.4895,8757869.9,Brogger
8357,2015,426790.8195,8757870.65,Brogger
8358,2015,426790.1495,8757871.4,Brogger
8359,2015,426789.4795,8757872.15,Brogger
8360,2015,426788.8095,8757872.9,Brogger
8361,2015,426788.1395,8757873.65,Brogger
8362,2015,426787.4695,8757874.4,Brogger
8363,2015,426786.7995,8757875.15,Brogger
8364,2015,426786.1295,8757875.9,Brogger
8365,2015,426785.4595,8757876.65,Brogger
8366,2015,426784.7895,8757877.4,Brogger
8367,2015,426784.1195,8757878.15,Brogger
8368,2015,426783.4495,8757878.9,Brogger
8369,2015,426782.7795,8757879.65,Brogger
8370,2015,426782.1095,8757880.4,Brogger
8371,2015,426781.4395,8757881.15,Brogger
8372,2015,426780.7695,8757881.9,Brogger
8373,2015,426780.0995,8757882.65,Brogger
8374,2015,426779.4295,8757883.4,Brogger
8375,2015,426778.7595,8757884.15,Brogger
8376,2015,426778.0895,8757884.9,Brogger
8377,2015,426777.4195,8757885.65,Brogger
8378,2015,426776.7495,8757886.4,Brogger
8379,2015,426776.0795,8757887.15,Brogger
8380,2015,426775.4095,8757887.9,Brogger
8381,2015,426774.7395,8757888.65,Brogger
8382,2015,426774.0695,8757889.4,Brogger
8383,2015,426773.3995,8757890.15,Brogger
8384,2015,426772.7295,8757890.9,Brogger
8385,2015,426772.0595,8757891.65,Brogger
8386,2015,426771.3895,8757892.4,Brogger
8387,2015,426770.7195,8757893.15,Brogger
8388,2015,426770.0495,8757893.9,Brogger
8389,2015,426769.3795,8757894.65,Brogger
8390,2015,426768.7095,8757895.4,Brogger
8391,2015,426768.0395,8757896.15,Brogger
8392,2015,426767.3695,8757896.9,Brogger
8393,2015,426766.6995,8757897.65,Brogger
8394,2015,426766.0295,8757898.4,Brogger
8395,2015,426765.3595,8757899.15,Brogger
8396,2015,426764.6895,8757899.9,Brogger
8397,2015,426764.0195,8757900.65,Brogger
8398,2015,426763.3495,8757901.4,Brogger
8399,2015,426762.6795,8757902.15,Brogger
8400,2015,426762.0095,8757902.9,Brogger
8401,2015,426761.3395,8757903.65,Brogger
8402,2015,426760.6695,8757904.4,Brogger
8403,2015,426759.9995,8757905.15,Brogger
8404,2015,426759.3295,8757905.9,Brogger
8405,2015,426758.6595,8757906.65,Brogger
8406,2015,426757.9895,8757907.4,Brogger
8407,2015,426757.3195,8757908.15,Brogger
8408,2015,426756.6495,8757908.9,Brogger
8409,2015,426755.9795,8757909.65,Brogger
8410,2015,426755.3095,8757910.4,Brogger
8411,2015,426754.6395,8757911.15,Brogger
8412,2015,426753.9695,8757911.9,Brogger
8413,2015,426753.2995,8757912.65,Brogger
8414,2015,426752.6295,8757913.4,Brogger
8415,2015,426751.9595,8757914.15,Brogger
8416,2015,426751.2895,8757914.9,Brogger
8417,2015,426750.6195,8757915.65,Brogger
8418,2015,426749.9495,8757916.4,Brogger
8419,2015,426749.2795,8757917.15,Brogger
8420,2015,426748.6095,8757917.9,Brogger
8421,2015,426747.9395,8757918.65,Brogger
8422,2015,426747.2695,8757919.4,Brogger
8423,2015,426746.5995,8757920.15,Brogger
8424,2015,426745.9295,8757920.9,Brogger
8425,2015,426745.2595,8757921.65,Brogger
8426,2015,426744.5895,8757922.4,Brogger
8427,2015,426743.9195,8757923.15,Brogger
8428,2015,426743.2495,8757923.9,Brogger
8429,2015,426742.5795,8757924.65,Brogger
8430,2015,426741.9095,8757925.4,Brogger
8431,2015,426741.2395,8757926.15,Brogger
8432,2015,426740.5695,8757926.9,Brogger
8433,2015,426739.8995,8757927.65,Brogger
8434,2015,426739.2295,8757928.4,Brogger
8435,2015,426738.5595,8757929.15,Brogger
8436,2015,426737.8895,8757929.9,Brogger
8437,2015,426737.2195,8757930.65,Brogger
8438,2015,426736.5495,8757931.4,Brogger
8439,2015,426735.8795,8757932.15,Brogger
8440,2015,426735.2095,8757932.9,Brogger
8441,2015,426734.5395,8757933.65,Brogger
8442,2015,426733.8695,8757934.4,Brogger
8443,2015,426733.1995,8757935.15,Brogger
8444,2015,426732.5295,8757935.9,Brogger
8445,2015,426731.8595,8757936.65,Brogger
8446,2015,426731.1895,8757937.4,Brogger
8447,2015,426730.5195,8757938.15,Brogger
8448,2015,426729.8495,8757938.9,Brogger
8449,2015,426729.1795,8757939.65,Brogger
8450,2015,426728.5095,8757940.4,Brogger
8451,2015,426727.8395,8757941.15,Brogger
8452,2015,426727.1695,8757941.9,Brogger
8453,2015,426726.4995,8757942.65,Brogger
8454,2015,426725.8295,8757943.4,Brogger
8455,2015,426725.1595,8757944.15,Brogger
8456,2015,426724.4895,8757944.9,Brogger
8457,2015,426723.8195,8757945.65,Brogger
8458,2015,426723.1495,8757946.4,Brogger
8459,2015,426722.4795,8757947.15,Brogger
8460,2015,426721.8095,8757947.9,Brogger
8461,2015,426721.1395,8757948.65,Brogger
8462,2015,426720.4695,8757949.4,Brogger
8463,2015,426719.7995,8757950.15,Brogger
8464,2015,426719.1295,8757950.9,Brogger
8465,2015,426718.4595,8757951.65,Brogger
8466,2015,426717.7895,8757952.4,Brogger
8467,2015,426717.1195,8757953.15,Brogger
8468,2015,426716.4495,8757953.9,Brogger
8469,2015,426715.7795,8757954.65,Brogger
8470,2015,426715.1095,8757955.4,Brogger
8471,2015,426714.4395,8757956.15,Brogger
8472,2015,426713.7695,8757956.9,Brogger
8473,2015,426713.0995,8757957.65,Brogger
8474,2015,426712.4295,8757958.4,Brogger
8475,2015,426711.7595,8757959.15,Brogger
8476,2015,426711.0895,8757959.9,Brogger
8477,2015,427055.916,8758619.037,Brogger
8478,2015,427055.311,8758619.837,Brogger
8479,2015,427054.706,8758620.637,Brogger
8480,2015,427054.101,8758621.437,Brogger
8481,2015,427053.496,8758622.237,Brogger
8482,2015,427052.891,8758623.037,Brogger
8483,2015,427052.286,8758623.837,Brogger
8484,2015,427051.681,8758624.637,Brogger
8485,2015,427051.076,8758625.437,Brogger
8486,2015,427050.471,8758626.237,Brogger
8487,2015,427049.866,8758627.037,Brogger
8488,2015,427049.261,8758627.837,Brogger
8489,2015,427048.656,8758628.637,Brogger
8490,2015,427048.051,8758629.437,Brogger
8491,2015,427047.446,8758630.237,Brogger
8492,2015,427046.841,8758631.037,Brogger
8493,2015,427046.236,8758631.837,Brogger
8494,2015,427045.631,8758632.637,Brogger
8495,2015,427045.026,8758633.437,Brogger
8496,2015,427044.421,8758634.237,Brogger
8497,2015,427043.816,8758635.037,Brogger
8498,2015,427043.211,8758635.837,Brogger
8499,2015,427042.606,8758636.637,Brogger
8500,2015,427042.001,8758637.437,Brogger
8501,2015,427041.396,8758638.237,Brogger
8502,2015,427040.791,8758639.037,Brogger
8503,2015,427040.186,8758639.837,Brogger
8504,2015,427039.581,8758640.637,Brogger
8505,2015,427038.976,8758641.437,Brogger
8506,2015,427038.371,8758642.237,Brogger
8507,2015,427037.766,8758643.037,Brogger
8508,2015,427037.161,8758643.837,Brogger
8509,2015,427036.556,8758644.637,Brogger
8510,2015,427035.951,8758645.437,Brogger
8511,2015,427035.346,8758646.237,Brogger
8512,2015,427034.741,8758647.037,Brogger
8513,2015,427034.136,8758647.837,Brogger
8514,2015,427033.531,8758648.637,Brogger
8515,2015,427032.926,8758649.437,Brogger
8516,2015,427032.321,8758650.237,Brogger
8517,2015,427031.716,8758651.037,Brogger
8518,2015,427031.111,8758651.837,Brogger
8519,2015,427030.506,8758652.637,Brogger
8520,2015,427029.901,8758653.437,Brogger
8521,2015,427029.296,8758654.237,Brogger
8522,2015,427028.691,8758655.037,Brogger
8523,2015,427028.086,8758655.837,Brogger
8524,2015,427027.481,8758656.637,Brogger
8525,2015,427026.876,8758657.437,Brogger
8526,2015,427026.271,8758658.237,Brogger
8527,2015,427025.666,8758659.037,Brogger
8528,2015,427025.061,8758659.837,Brogger
8529,2015,427024.456,8758660.637,Brogger
8530,2015,427023.851,8758661.437,Brogger
8531,2015,427023.246,8758662.237,Brogger
